Name;Coord;Winner;Fitness;TownLifeSum;Score;GameTime;InitialConquerRadius;MaxConquerRadius;RadiusExpansionStep;AttackMinLife
EA74;<437, 5, 200>;False;-8;85;0;8250;3005;967;229;52
EA75;<437, 5, 200>;False;12;10;20;8250;2177;2722;-144;66
EA76;<437, 5, 200>;False;-8;86;0;8250;1430;158;-42;62
EA77;<437, 5, 200>;False;118;27;125;7150;2357;2888;-756;13
EA78;<437, 5, 200>;False;7;8;15;8250;783;1727;446;66
EA79;<437, 5, 200>;False;7;12;15;8250;1078;1389;213;59
EA80;<437, 5, 200>;False;-8;85;0;8250;2801;1262;-532;94
EA81;<437, 5, 200>;False;295;21;305;10450;571;2618;127;11
EA82;<437, 5, 200>;False;-8;87;0;8250;1546;1388;-48;97
EA83;<437, 5, 200>;False;-8;86;0;8250;2546;2211;-390;77
EA84;<437, 5, 200>;False;12;36;20;8250;994;3856;-78;43
EA85;<437, 5, 200>;False;-8;86;0;8250;3283;1626;518;91
EA86;<437, 5, 200>;False;-8;86;0;8250;3427;2455;-478;84
EA87;<437, 5, 200>;False;12;49;20;8250;1473;1931;-261;44
EA88;<437, 5, 200>;False;-8;86;0;8250;2397;370;487;27
EA89;<437, 5, 200>;False;-8;86;0;8250;2069;1932;34;71
EA90;<437, 5, 200>;False;-8;84;0;8250;1798;1681;-424;28
EA91;<437, 5, 200>;False;-8;86;0;8250;1055;317;-66;65
EA92;<437, 5, 200>;False;-8;85;0;8250;728;175;-131;32
EA93;<437, 5, 200>;False;-8;86;0;8250;3528;1007;412;33
EA94;<437, 5, 200>;False;-8;85;0;8250;1948;1090;-661;54
EA95;<437, 5, 200>;False;-8;86;0;8250;1832;2976;345;90
EA96;<437, 5, 200>;False;-8;85;0;8250;3974;317;-187;58
EA97;<437, 5, 200>;False;-8;85;0;8250;2973;185;-393;77
EA98;<437, 5, 200>;False;12;32;20;8250;1822;3048;744;44
EA99;<437, 5, 200>;False;-8;78;0;8250;708;2345;269;80
EA100;<437, 5, 200>;False;12;61;20;8250;665;2313;289;36
EA101;<437, 5, 200>;False;-8;85;0;8250;300;292;56;38
EA102;<437, 5, 200>;False;42;19;50;8250;1314;2062;416;28
EA103;<437, 5, 200>;False;-8;86;0;8250;1592;118;-399;71
EA104;<437, 5, 200>;False;-8;87;0;8250;2788;1402;-392;22
EA105;<437, 5, 200>;False;47;44;55;8250;2723;3613;635;18
EA106;<437, 5, 200>;False;-8;86;0;8250;3082;2669;553;16
EA107;<437, 5, 200>;False;-8;85;0;8250;1143;1453;-568;90
EA108;<437, 5, 200>;False;-8;85;0;8250;2383;1228;-206;88
EA109;<437, 5, 200>;False;-8;86;0;8250;320;1594;559;94
EA110;<437, 5, 200>;False;-8;85;0;8250;2129;203;-406;27
EA111;<437, 5, 200>;False;-8;86;0;8250;1119;114;-198;46
EA112;<437, 5, 200>;False;-8;86;0;8250;2069;1141;354;83
EA113;<437, 5, 200>;False;27;21;35;8800;1350;1968;-600;28
EA114;<437, 5, 200>;False;-8;84;0;8250;2714;2212;109;42
EA115;<437, 5, 200>;False;-8;85;0;8250;893;1708;-658;96
EA116;<437, 5, 200>;False;107;2;115;8250;1495;3462;264;13
EA117;<437, 5, 200>;False;-8;85;0;8250;2568;1561;226;34
EA118;<437, 5, 200>;False;-8;84;0;8250;1988;1313;270;66
EA119;<437, 5, 200>;False;-8;71;0;8250;2651;2688;604;77
EA120;<437, 5, 200>;True;344;83;350;6425;1199;1695;188;5
EA121;<437, 5, 200>;False;-8;86;0;8250;2539;1360;124;15
EA122;<437, 5, 200>;False;-8;86;0;8250;741;597;-471;53
EA123;<437, 5, 200>;False;-8;85;0;8250;3278;1882;384;15
EA124;<437, 5, 200>;False;-8;85;0;8250;3757;1200;600;42
EA125;<437, 5, 200>;False;-8;85;0;8250;1419;1205;486;17
EA126;<437, 5, 200>;False;-8;85;0;8250;2539;1720;-260;5
EA127;<437, 5, 200>;False;-7;84;0;7700;3259;1968;144;5
EA128;<437, 5, 200>;False;12;-1;20;8250;2688;3247;-623;80
EA129;<437, 5, 200>;False;-7;84;0;7700;3198;443;-258;8
EA130;<437, 5, 200>;False;12;41;20;8250;1208;2279;686;53
EA131;<437, 5, 200>;False;-8;85;0;8250;757;593;-15;7
EA132;<437, 5, 200>;False;-8;86;0;8250;2324;2288;332;40
EA133;<437, 5, 200>;False;-8;85;0;8250;3174;1966;-124;99
EA134;<437, 5, 200>;False;-8;85;0;8250;2460;2002;-200;24
EA135;<437, 5, 200>;False;-8;86;0;8250;3942;2316;-327;70
EA136;<437, 5, 200>;False;-8;86;0;8250;2196;877;562;5
EA137;<437, 5, 200>;False;-8;86;0;8250;1451;3790;-299;85
EA138;<437, 5, 200>;False;-8;86;0;8250;3777;3378;-617;79
EA139;<437, 5, 200>;False;-8;85;0;8250;1482;1263;738;52
EA140;<437, 5, 200>;False;-8;84;0;8250;3705;1312;-98;28
EA141;<437, 5, 200>;False;-8;87;0;8250;3106;950;-451;22
EA142;<437, 5, 200>;False;-8;85;0;8250;1598;537;-498;34
EA143;<437, 5, 200>;False;-8;85;0;8250;2881;603;-721;73
EA144;<437, 5, 200>;False;-8;86;0;8250;1124;1049;748;97
EA145;<437, 5, 200>;False;13;15;20;7700;1173;1983;288;64
EA146;<437, 5, 200>;False;-8;86;0;8250;1066;3448;-114;95
EA147;<437, 5, 200>;False;27;33;35;8250;1518;2608;230;34
EA148;<437, 5, 200>;False;7;12;15;8250;2152;3516;-344;69
EA149;<437, 5, 200>;False;-8;85;0;8250;604;284;662;35
EA150;<437, 5, 200>;False;-8;86;0;8250;3925;2698;197;27
EA151;<437, 5, 200>;False;-8;86;0;8250;3052;126;-582;82
EA152;<437, 5, 200>;False;-8;85;0;8250;3186;1656;26;15
EA153;<437, 5, 200>;False;7;27;15;8250;1388;3970;-442;46
EA154;<437, 5, 200>;False;-8;85;0;8250;2558;3277;-799;91
EA155;<437, 5, 200>;False;-8;86;0;8250;3177;1156;514;75
EA156;<437, 5, 200>;False;-8;85;0;8250;1925;3541;448;84
EA157;<437, 5, 200>;False;-8;85;0;8250;3390;1563;138;25
EA158;<437, 5, 200>;False;7;12;15;8250;1383;2629;781;62
EA159;<437, 5, 200>;False;-8;86;0;8250;3451;1840;587;27
EA160;<437, 5, 200>;False;-8;86;0;8250;2915;2498;-551;96
EA161;<437, 5, 200>;False;13;30;20;7700;593;2178;762;55
EA162;<437, 5, 200>;False;28;0;35;7700;2642;3390;-730;34
EA163;<437, 5, 200>;False;-8;85;0;8250;279;107;48;72
EA164;<437, 5, 200>;False;-8;85;0;8250;3394;3542;425;88
EA165;<437, 5, 200>;False;12;50;20;8250;983;1267;752;44
EA166;<437, 5, 200>;False;-8;84;0;8250;3268;1275;450;69
EA167;<437, 5, 200>;False;42;31;50;8250;115;2498;131;22
EA168;<437, 5, 200>;False;-8;86;0;8250;3795;3064;-496;21
EA169;<437, 5, 200>;False;-8;85;0;8250;547;3441;183;93
EA170;<437, 5, 200>;False;-8;87;0;8250;3633;1061;-504;5
EA171;<437, 5, 200>;False;-8;84;0;8250;1392;1161;-530;36
EA172;<437, 5, 200>;False;-8;85;0;8250;561;1186;422;97
EA173;<437, 5, 200>;False;12;54;20;8250;2751;3971;-777;45
EA174;<437, 5, 200>;False;-8;84;0;8250;2615;2986;-557;83
EA175;<437, 5, 200>;False;-8;85;0;8250;3030;1249;47;8
EA176;<437, 5, 200>;False;42;10;50;8250;1119;3452;-214;32
EA177;<437, 5, 200>;False;-8;86;0;8250;3264;1490;152;98
EA178;<437, 5, 200>;False;-8;87;0;8250;1145;3341;749;98
EA179;<437, 5, 200>;False;-8;85;0;8250;545;3882;-665;56
EA180;<437, 5, 200>;False;7;2;15;8250;614;1872;101;73
EA181;<437, 5, 200>;False;-8;85;0;8250;3418;2461;6;95
EA182;<437, 5, 200>;False;7;34;15;8800;3008;3094;46;40
EA183;<437, 5, 200>;False;12;22;20;8250;2848;3178;-507;63
EA184;<437, 5, 200>;False;-8;86;0;8250;2895;677;381;49
EA185;<437, 5, 200>;False;-8;85;0;8250;3630;3545;25;77
EA186;<437, 5, 200>;False;-8;85;0;8250;2765;3127;334;85
EA187;<437, 5, 200>;False;-8;85;0;8250;193;234;-307;69
EA188;<437, 5, 200>;False;-8;87;0;8250;2656;2486;309;33
EA189;<437, 5, 200>;False;12;15;20;8250;2952;3236;-503;67
EA190;<437, 5, 200>;True;415;133;425;10794;1486;1706;64;9
EA191;<437, 5, 200>;False;-8;86;0;8250;3327;960;-347;50
EA192;<437, 5, 200>;False;-8;85;0;8250;2625;1494;-380;96
EA193;<437, 5, 200>;False;47;19;55;8250;1002;2490;216;28
EA194;<437, 5, 200>;False;-8;86;0;8250;3759;3226;-733;12
EA195;<437, 5, 200>;False;-8;86;0;8250;3597;2656;689;72
EA196;<437, 5, 200>;False;181;52;190;9350;1892;3430;350;13
EA197;<437, 5, 200>;False;-8;87;0;8250;474;3558;607;91
EA198;<437, 5, 200>;False;-8;85;0;8250;3852;421;-615;51
EA199;<437, 5, 200>;False;7;27;15;8250;1439;1943;694;48
EA0;<437, 5, 200>;False;67;35;75;8800;834;3679;516;18
EA1;<437, 5, 200>;False;-8;86;0;8250;3597;2656;689;72
EA2;<437, 5, 200>;False;62;6;70;8250;2240;3166;-168;19
EA3;<437, 5, 200>;False;7;13;15;8250;2117;2846;-368;68
EA4;<437, 5, 200>;False;62;38;70;8800;2204;3180;-131;18
EA5;<437, 5, 200>;False;-8;86;0;8250;4000;207;-1193;69
EA6;<437, 5, 200>;False;-8;88;0;8250;3808;1252;244;46
EA7;<437, 5, 200>;False;22;1;30;8250;519;4000;1148;31
EA8;<437, 5, 200>;False;42;12;50;8250;1376;1847;-102;30
EA9;<437, 5, 200>;False;-8;85;0;8250;108;3147;-246;14
EA10;<437, 5, 200>;False;-8;86;0;8250;4000;3578;-1365;114
EA11;<437, 5, 200>;False;7;5;15;8250;857;2960;316;68
EA12;<437, 5, 200>;False;27;17;35;8250;1612;2202;26;31
EA13;<437, 5, 200>;False;12;24;20;8250;1371;2273;-527;55
EA14;<437, 5, 200>;False;27;31;35;8800;2153;3191;-48;27
EA15;<437, 5, 200>;False;7;14;15;8250;869;1034;134;60
EA16;<437, 5, 200>;False;7;33;15;8250;1623;1931;-418;43
EA17;<437, 5, 200>;False;-8;88;0;8250;3618;3064;116;66
EA18;<437, 5, 200>;False;-8;85;0;8250;923;1988;-754;107
EA19;<437, 5, 200>;False;12;62;20;8250;831;2939;209;35
EA20;<437, 5, 200>;True;329;55;335;6550;495;2792;40;5
EA21;<437, 5, 200>;True;352;58;360;8075;2796;4000;1155;5
EA22;<437, 5, 200>;False;7;27;15;8250;1488;1694;-81;33
EA23;<437, 5, 200>;False;206;47;215;9350;3003;3622;-621;11
EA24;<437, 5, 200>;False;-8;85;0;8250;3036;2583;402;33
EA25;<437, 5, 200>;False;47;5;55;8250;519;4000;1148;31
EA26;<437, 5, 200>;False;7;5;15;8250;857;2960;316;68
EA27;<437, 5, 200>;False;-8;84;0;8250;3647;2844;-357;36
EA28;<437, 5, 200>;False;-8;86;0;8250;4000;3224;496;70
EA29;<437, 5, 200>;False;-8;85;0;8250;3008;930;247;36
EA30;<437, 5, 200>;False;-8;87;0;8250;4000;3276;489;5
EA31;<437, 5, 200>;False;7;34;15;8250;2813;2998;18;38
EA32;<437, 5, 200>;False;-8;88;0;8250;1668;100;-758;26
EA33;<437, 5, 200>;False;-8;85;0;8250;3212;2417;461;25
EA34;<437, 5, 200>;False;-8;84;0;8250;2230;1483;280;19
EA35;<437, 5, 200>;False;-8;85;0;8250;3813;100;-1142;91
EA36;<437, 5, 200>;False;22;14;30;8800;2153;3191;-48;27
EA37;<437, 5, 200>;False;-8;85;0;8250;3955;1730;449;104
EA38;<437, 5, 200>;False;12;13;20;8250;1215;2047;293;63
EA39;<437, 5, 200>;False;-8;85;0;8250;100;4000;-332;35
EA40;<437, 5, 200>;False;-8;87;0;8250;2763;2433;79;93
EA41;<437, 5, 200>;False;42;1;50;8250;519;4000;1148;31
EA42;<437, 5, 200>;False;-8;85;0;8250;3212;2417;461;25
EA43;<437, 5, 200>;False;12;57;20;8250;1579;2982;-137;34
EA44;<437, 5, 200>;False;-8;87;0;8250;2230;1483;280;19
EA45;<437, 5, 200>;False;-8;86;0;8250;3808;1252;244;46
EA46;<437, 5, 200>;False;-8;84;0;8250;4000;100;-1352;5
EA47;<437, 5, 200>;False;-8;86;0;8250;2086;100;-916;118
EA48;<437, 5, 200>;False;12;40;20;8250;983;1267;752;44
EA49;<437, 5, 200>;False;47;18;55;8800;2153;3191;-48;27
EA50;<437, 5, 200>;False;-8;85;0;8250;544;136;-369;5
EA51;<437, 5, 200>;False;12;58;20;8250;831;2939;209;35
EA52;<437, 5, 200>;False;-8;84;0;8250;3101;591;180;31
EA53;<437, 5, 200>;False;13;23;20;7700;1172;2286;-792;61
EA54;<437, 5, 200>;False;12;6;20;8250;783;1727;446;66
EA55;<437, 5, 200>;False;7;12;15;8250;1455;3449;720;62
EA56;<437, 5, 200>;False;-7;84;0;7700;1189;1034;744;115
EA57;<437, 5, 200>;False;12;13;20;8250;1215;2047;293;63
EA58;<437, 5, 200>;False;-8;87;0;8250;4000;3276;489;5
EA59;<437, 5, 200>;False;27;3;35;8800;2832;3803;-520;30
EA60;<437, 5, 200>;False;-8;87;0;8250;3036;2583;402;33
EA61;<437, 5, 200>;False;7;29;15;8250;1534;1788;540;45
EA62;<437, 5, 200>;False;-8;85;0;8250;3694;1316;-94;28
EA63;<437, 5, 200>;False;7;13;15;8250;1455;3449;720;62
EA64;<437, 5, 200>;False;-8;85;0;8250;108;3147;-246;14
EA65;<437, 5, 200>;False;12;29;20;8250;1371;2273;-527;55
EA66;<437, 5, 200>;False;42;61;50;8250;966;3148;-264;16
EA67;<437, 5, 200>;True;353;132;365;12100;743;2219;880;10
EA68;<437, 5, 200>;False;7;29;15;8250;1651;2457;-20;42
EA69;<437, 5, 200>;False;12;56;20;8250;1488;1694;-81;33
EA70;<437, 5, 200>;False;-8;85;0;8250;4000;3578;-1365;114
EA71;<437, 5, 200>;False;12;36;20;8250;995;1593;829;44
EA72;<437, 5, 200>;False;-8;84;0;8250;3933;295;-301;62
EA73;<437, 5, 200>;False;-8;85;0;8250;1279;627;45;72
EA74;<437, 5, 200>;False;-8;85;0;8250;2688;960;-224;15
EA75;<437, 5, 200>;False;-8;86;0;8250;4000;207;-1193;69
EA76;<437, 5, 200>;False;7;4;15;8250;2972;3330;-534;69
EA77;<437, 5, 200>;False;12;66;20;8250;665;2313;289;36
EA78;<437, 5, 200>;False;-8;87;0;8250;547;3441;183;93
EA79;<437, 5, 200>;False;7;16;15;8250;1371;2273;-527;55
EA80;<437, 5, 200>;False;67;66;75;8250;966;3148;-264;16
EA81;<437, 5, 200>;False;12;66;20;8250;665;2313;289;36
EA82;<437, 5, 200>;False;-8;84;0;8250;3036;2583;402;33
EA83;<437, 5, 200>;False;-8;85;0;8250;1462;842;471;34
EA84;<437, 5, 200>;False;12;49;20;8250;2116;2414;-98;47
EA85;<437, 5, 200>;False;-8;85;0;8250;642;138;-19;69
EA86;<437, 5, 200>;False;-8;84;0;8250;2141;1299;238;28
EA87;<437, 5, 200>;False;-8;84;0;8250;4000;207;-1193;69
EA88;<437, 5, 200>;False;22;13;30;8800;2153;3191;-48;27
EA89;<437, 5, 200>;False;-8;85;0;8250;100;4000;-114;55
EA90;<437, 5, 200>;False;27;10;35;8250;519;4000;1148;31
EA91;<437, 5, 200>;True;327;30;335;8075;2796;4000;1155;5
EA92;<437, 5, 200>;False;7;15;15;8250;2848;3178;-507;63
EA93;<437, 5, 200>;False;97;23;105;8800;2204;3180;-131;18
EA94;<437, 5, 200>;False;12;20;20;8250;1774;3523;-207;54
EA95;<437, 5, 200>;False;12;34;20;8250;2116;2414;-98;47
EA96;<437, 5, 200>;False;421;93;480;59400;647;1327;612;5
EA97;<437, 5, 200>;False;-8;86;0;8250;385;100;-21;27
EA98;<437, 5, 200>;False;-8;86;0;8250;2498;599;118;65
EA99;<437, 5, 200>;False;-8;86;0;8250;2642;2643;188;109
EA100;<437, 5, 200>;False;-8;85;0;8250;703;1729;-123;5
EA101;<437, 5, 200>;False;7;5;15;8250;1611;2928;56;68
EA102;<437, 5, 200>;False;-8;84;0;8250;544;136;-369;5
EA103;<437, 5, 200>;True;328;33;335;7291;3134;4000;-1473;5
EA104;<437, 5, 200>;False;42;24;50;8250;439;2000;725;23
EA105;<437, 5, 200>;False;12;62;20;8250;665;2313;289;36
EA106;<437, 5, 200>;False;7;39;15;8250;1419;2543;-335;38
EA107;<437, 5, 200>;False;-8;84;0;8250;2688;960;-224;15
EA108;<437, 5, 200>;False;-8;86;0;8250;1890;1042;394;64
EA109;<437, 5, 200>;False;-8;86;0;8250;3036;2583;402;33
EA110;<437, 5, 200>;False;62;16;70;8250;2240;3166;-168;19
EA111;<437, 5, 200>;False;413;73;425;12100;743;2219;880;10
EA112;<437, 5, 200>;False;7;15;15;8250;869;1034;134;60
EA113;<437, 5, 200>;False;-8;87;0;8250;3036;2583;402;33
EA114;<437, 5, 200>;False;-8;86;0;8250;1571;1330;185;80
EA115;<437, 5, 200>;False;-8;87;0;8250;3371;1839;405;5
EA116;<437, 5, 200>;False;-8;87;0;8250;108;3147;-246;14
EA117;<437, 5, 200>;False;-8;86;0;8250;2498;599;118;65
EA118;<437, 5, 200>;False;7;24;15;8250;1534;1788;540;45
EA119;<437, 5, 200>;False;-8;87;0;8250;100;2224;-616;5
EA120;<437, 5, 200>;False;47;35;55;8250;439;2000;725;23
EA121;<437, 5, 200>;False;12;18;20;8250;1215;2047;293;63
EA122;<437, 5, 200>;False;-8;83;0;8250;2911;1578;-10;35
EA123;<437, 5, 200>;False;42;11;50;8250;2833;3998;90;24
EA124;<437, 5, 200>;True;313;52;320;7291;3134;4000;-1473;5
EA125;<437, 5, 200>;False;7;27;15;8250;1534;1788;540;45
EA126;<437, 5, 200>;False;-8;84;0;8250;4000;4000;656;137
EA127;<437, 5, 200>;False;12;57;20;8250;1108;1212;-295;45
EA128;<437, 5, 200>;True;309;43;315;6550;495;2792;40;5
EA129;<437, 5, 200>;False;-8;88;0;8250;4000;3224;496;70
EA130;<437, 5, 200>;False;-8;86;0;8250;2855;2525;-524;93
EA131;<437, 5, 200>;False;7;22;15;8250;1371;2273;-527;55
EA132;<437, 5, 200>;False;-8;86;0;8250;4000;3276;489;5
EA133;<437, 5, 200>;False;-8;85;0;8250;4000;100;-1352;5
EA134;<437, 5, 200>;False;107;28;115;8250;263;2904;1156;14
EA135;<437, 5, 200>;False;57;3;65;8250;2240;3166;-168;19
EA136;<437, 5, 200>;False;3096;10;3155;59400;647;1327;612;5
EA137;<437, 5, 200>;False;-8;87;0;8250;3795;3064;-496;21
EA138;<437, 5, 200>;False;-8;87;0;8250;2358;1989;-123;49
EA139;<437, 5, 200>;False;12;18;20;8250;1355;2651;776;60
EA140;<437, 5, 200>;False;12;53;20;8250;1108;1212;-295;45
EA141;<437, 5, 200>;False;-8;86;0;8250;2303;1239;253;24
EA142;<437, 5, 200>;False;87;29;95;8250;1087;1414;29;19
EA143;<437, 5, 200>;False;12;39;20;8250;983;1267;752;44
EA144;<437, 5, 200>;False;-8;87;0;8250;2498;599;118;65
EA145;<437, 5, 200>;False;-8;86;0;8250;2688;960;-224;15
EA146;<437, 5, 200>;False;-8;82;0;8250;1628;2288;-341;82
EA147;<437, 5, 200>;False;22;9;30;8800;2832;3803;-520;30
EA148;<437, 5, 200>;False;-8;84;0;8250;1279;627;45;72
EA149;<437, 5, 200>;False;13;28;20;7700;3876;4000;153;59
EA150;<437, 5, 200>;False;27;59;35;8250;914;1215;710;22
EA151;<437, 5, 200>;False;12;46;20;8250;1933;2398;237;40
EA152;<437, 5, 200>;False;-8;86;0;8250;3825;1535;86;18
EA153;<437, 5, 200>;False;-8;86;0;8250;2788;1402;-392;22
EA154;<437, 5, 200>;False;-8;87;0;8250;3001;541;-1022;6
EA155;<437, 5, 200>;False;7;12;15;8250;1611;2928;56;68
EA156;<437, 5, 200>;False;-8;85;0;8250;490;100;-634;61
EA157;<437, 5, 200>;True;307;42;315;8075;2796;4000;1155;5
EA158;<437, 5, 200>;False;12;9;20;8250;783;1727;446;66
EA159;<437, 5, 200>;False;57;11;65;8800;2204;3180;-131;18
EA160;<437, 5, 200>;False;-8;85;0;8250;2358;1989;-123;49
EA161;<437, 5, 200>;False;-8;85;0;8250;3371;2170;-567;13
EA162;<437, 5, 200>;False;52;24;60;8250;2240;3166;-168;19
EA163;<437, 5, 200>;False;-8;85;0;8250;3254;100;-488;74
EA164;<437, 5, 200>;False;-8;83;0;8250;1279;627;45;72
EA165;<437, 5, 200>;False;7;31;15;8250;1579;2982;-137;34
EA166;<437, 5, 200>;False;-8;86;0;8250;3933;295;-301;62
EA167;<437, 5, 200>;False;77;30;85;8800;834;3679;516;18
EA168;<437, 5, 200>;False;-8;85;0;8250;4000;1072;602;37
EA169;<437, 5, 200>;False;-8;86;0;8250;2427;1608;24;36
EA170;<437, 5, 200>;False;-8;82;0;8250;2615;2986;-557;83
EA171;<437, 5, 200>;False;12;19;20;8800;1555;2847;-403;31
EA172;<437, 5, 200>;True;361;288;420;59400;647;1327;612;5
EA173;<437, 5, 200>;False;7;7;15;8250;2177;2722;-144;66
EA174;<437, 5, 200>;False;7;4;15;8250;857;2960;316;68
EA175;<437, 5, 200>;False;-8;85;0;8250;2141;1299;238;28
EA176;<437, 5, 200>;False;32;22;40;8250;1376;1847;-102;30
EA177;<437, 5, 200>;False;27;36;35;8800;2153;3191;-48;27
EA178;<437, 5, 200>;False;12;56;20;8250;1651;2457;-20;42
EA179;<437, 5, 200>;False;-8;85;0;8250;100;2224;-616;5
EA180;<437, 5, 200>;False;12;52;20;8250;2116;2414;-98;47
EA181;<437, 5, 200>;False;-8;85;0;8250;703;1729;-123;5
EA182;<437, 5, 200>;False;102;42;110;8800;2204;3180;-131;18
EA183;<437, 5, 200>;False;7;31;15;8250;1623;1931;-418;43
EA184;<437, 5, 200>;False;137;42;145;8250;263;2904;1156;14
EA185;<437, 5, 200>;False;-8;87;0;8250;3544;330;-360;150
EA186;<437, 5, 200>;False;7;12;15;8250;2848;3178;-507;63
EA187;<437, 5, 200>;False;-8;84;0;8250;3533;2773;-565;35
